puzzle_id,fen,key_moves,mate_in,rating,solution
2mFLf,1k1r3r/1p6/1Pp2p2/Q2p4/3P4/1NP3nq/8/1R2R1K1 w - - 0 32,a5a7,4,1822,a5a7 b8c8 a7a8 c8d7 a8b7 d7d6 b7e7
irwxA,2k4r/Qbp3r1/1p2R3/1N3n1p/3P4/2P5/PP3PPP/5RK1 b - - 0 25,g7g2,4,2168,g7g2 g1h1 g2g1 h1g1 h8g8 e6g6 g8g6
DJYlj,7r/pp1k2p1/3Pr3/2Q5/3n4/8/PPP2PPP/R4RK1 b - - 0 19,d4e2,4,1455,d4e2 g1h1 h8h2 h1h2 e6h6 c5h5 h6h5
6o73j,3Q4/p1p2pk1/4p3/2N2p2/3P1bq1/4r2p/PP3R1P/6RK b - - 5 28,g4g1,4,1903,g4g1 h1g1 e3e1 f2f1 f4e3 g1h1 e1f1
66tiC,4r1k1/pp3p2/3Q1Pp1/7r/8/2q5/6PP/4R1K1 w - - 0 35,e1e8,4,1453,e1e8 g8h7 e8h8 h7h8 d6f8 h8h7 f8g7
cTwjt,1k1r4/p2q1pp1/Q1p2bp1/2Pp4/1P6/P3PpP1/RB3P1K/7R b - - 5 25,d8h8,4,1092,d8h8 h2g1 h8h1 g1h1 d7h3 h1g1 h3g2
sedn1,3r2r1/1p2qk1p/p3p3/5p2/Q2Np3/1B6/PPP1RPPK/3R4 b - - 0 24,e7h4,4,1590,e7h4 h2g1 g8g2 g1g2 d8g8 g2f1 h4h1
m0mTP,8/5p1k/3Q2p1/P7/3bP1p1/6P1/r1b4P/4R2K b - - 5 32,c2e4,4,1572,c2e4 e1e4 a2a1 e4e1 a1e1 h1g2 e1g1
WJaog,2r1r2k/1p4pp/1q3p2/6n1/P3pNP1/1B1P2P1/1PP3K1/R2Q4 w - - 0 28,f4g6,4,1513,f4g6 h7g6 d1h1 g5h7 h1h7 h8h7 a1h1
D1rvM,7r/1p1Q1pk1/p5p1/3N4/3P1qn1/6N1/PP3PP1/5RK1 b - - 0 30,h8h1,4,1611,h8h1 g1h1 f4h6 g3h5 h6h5 h1g1 h5h2
Z6k6p,5rk1/5rpp/2R5/p3Q3/3B4/3q1P2/2R3PP/6K1 b - - 2 29,d3d1,4,1993,d3d1 g1f2 f7f3 g2f3 f8f3 f2g2 d1f1
IUFNC,7r/Q3B3/1pkP4/P3r3/4np2/8/2P2P2/R1K5 b - - 4 37,h8h1,4,1565,h8h1 c1b2 e5b5 b2a2 e4c3 a2a3 h1a1
F8UJa,1k1r2r1/1b1Q4/pp1P4/2p1pp2/2P5/2PBP3/P4PPP/R4RK1 b - - 0 22,g8g2,4,2236,g8g2 g1h1 g2g1 h1g1 d8g8 d7g7 g8g7
VTDUD,2R5/1k3p1p/pN6/2B5/4r3/Pn3BP1/1P3PRP/5K2 b - - 4 33,b3d2,4,808,b3d2 f1g1 d2f3 g1h1 e4e1 g2g1 e1g1
LwEAO,2k4r/1p3pp1/p1n1p3/7q/6b1/P2PQNP1/1PP1B3/R3R1K1 b - - 0 22,h5h1,4,1630,h5h1 g1f2 h8h2 f3h2 h1h2 f2f1 g4h3
20HjB,8/1R2P3/1p4p1/8/5k1P/8/1r6/7K b - - 0 33,f4g3,4,1640,f4g3 b7b6 b2b6 e7e8q b6b1 e8e1 b1e1
CdJkk,3r2k1/5p1p/q3pQp1/2P1B1N1/p6P/Pn6/5PP1/3RK3 b - - 0 33,d8d1,4,1540,d8d1 e1d1 a6d3 d1e1 d3d2 e1f1 d2d1
DsfwA,1r3rk1/1bq1bp1p/2p1p1p1/p7/2pBnP2/1P1BPR1Q/P1PP2PP/R5K1 w - - 0 20,h3h7,4,1801,h3h7 g8h7 f3h3 e7h4 h3h4 h7g8 h4h8
t4HyA,r6r/3Qpp1p/2n2q2/1k6/2N5/8/P1P3PP/bK1R4 w - - 6 28,d7b7,4,2072,d7b7 b5c5 b7b6 c5c4 b6b3 c4c5 d1d5
bNXZS,3NQ3/6pk/8/pNn5/2B3p1/5b1n/3r1P1K/4R3 b - - 0 45,d2f2,4,1823,d2f2 h2g3 f2g2 g3h4 g7g5 h4h5 g4g3
2VYJg,3r2k1/pp5p/1q4p1/2b1pNQ1/4P1P1/1PP4P/1P4K1/3q1R2 w - - 0 30,f5h6,4,2024,f5h6 g8g7 f1f7 g7h8 g5e5 b6f6 e5f6
QxZbj,2r3k1/1p1q1pb1/2r3pp/1Q1R1n2/3P1N2/P3B1P1/4PPKP/2R5 b - - 0 29,f5h4,4,2034,f5h4 g3h4 d7g4 g2f1 c6c1 e3c1 c8c1
wvQbB,4r1r1/1p3p1k/pQ6/5P2/2R3bn/8/PP5P/5R1K b - - 0 32,g4f3,4,1681,g4f3 f1f3 e8e1 f3f1 e1f1 b6g1 f1g1
N7yza,r4rk1/p1q2p1p/1p2P1p1/5p2/2P1b3/1P1R3Q/PBB2bPP/7K w - - 1 25,h3h7,4,1941,h3h7 g8h7 d3h3 f2h4 h3h4 h7g8 h4h8
Z4uPk,B7/p1kb1R2/3p2p1/1pn1q3/4P1Q1/3P4/PPP4r/2K2R2 b - - 2 28,c5d3,4,1754,c5d3 c1d1 d3b2 d1c1 b2d3 c1b1 e5b2
bESqh,r1b2rk1/pp4pp/3b1p2/5P2/3pN1Pq/5Q2/PPP3B1/R1B2RK1 b - - 0 20,d6h2,4,1734,d6h2 g1h1 h2g3 g2h3 h4h3 h1g1 h3h2
dIvDQ,2r2r1k/4q1p1/3p1pRp/p1b1pP1Q/1p2P3/1P5R/1PP3PP/7K w - - 4 28,g6h6,4,2201,g6h6 g7h6 h5h6 h8g8 h3g3 g8f7 h6h5
WF5qu,r1nq3k/3b1rpB/p2P3p/bppnp3/2P4N/P3P2P/1PQB2P1/R5K1 w - - 0 20,h4g6,4,1888,h4g6 h8h7 g6f8 h7g8 c2h7 g8f8 h7h8
iFElo,5B1k/pp4pp/6r1/1P1QR3/3P4/5p1P/Pq3PP1/4R1K1 b - - 0 31,g6g2,4,1701,g6g2 g1h1 g2h2 h1h2 b2f2 h2h1 f2g2
GpwRW,r2k4/ppp2p2/1b1p4/3P2p1/1P1pPqNr/P2B1P2/3N4/R2QR1K1 b - - 0 23,f4g3,4,2155,f4g3 g1f1 h4h1 f1e2 h1h2 g4f2 g3f2
giGyx,8/q3brkp/4p1pN/3pP1P1/P2r3P/1p2K3/1P3R2/5R2 w - - 0 37,f2f7,4,1843,f2f7 g7h8 f7f8 e7f8 f1f8 h8g7 f8g8
aTE6p,3rkr2/pp3p1p/4bQ2/2pq4/8/PP3BP1/3PPP1P/1R2K2R b K - 0 18,d5d2,4,1394,d5d2 e1f1 e6h3 f3g2 d2d1 b1d1 d8d1
nBZIC,5r1k/R5pp/2r2q2/8/3PQ3/8/5PPP/5RK1 b - - 0 29,f6f2,4,1528,f6f2 f1f2 c6c1 e4e1 c1e1 f2f1 e1f1
ncOGJ,2b2nk1/4r2p/3p2pQ/1q1Pn1P1/2p1PN2/8/PP6/1K1R1R2 w - - 0 28,h6f8,4,2237,h6f8 g8f8 f4e6 f8e8 f1f8 e8d7 f8d8
nQ5Cg,8/2R5/6p1/R4p2/P1n2k2/2r4P/6P1/7K b - - 0 41,f4g3,4,1743,f4g3 c7c4 c3c4 a5e5 c4c1 e5e1 c1e1
22ogk,5rk1/p4ppp/1p6/2p2Q2/8/1P4qP/P1P1r1P1/3R1R1K w - - 8 25,f5f7,4,1360,f5f7 f8f7 d1d8 e2e8 d8e8 f7f8 f1f8
3WxJy,5r1k/6pp/2p1Q1n1/3pp3/8/PpqP2P1/2P2r2/1KR4R w - - 2 29,h1h7,4,1858,h1h7 h8h7 c1h1 f2h2 h1h2 g6h4 h2h4
Q7Noq,r5k1/5ppp/4p3/qp1p2P1/1P1P2P1/1P2Q3/1Br2P2/1K1R1R2 b - - 0 27,c2b2,4,2059,c2b2 b1b2 a5a2 b2c3 a8c8 c3d3 a2c2
KWwxc,6k1/pp3p1p/2prr3/7q/4PBb1/3P1pR1/PPQN1P1P/6RK b - - 3 31,h5h2,4,1282,h5h2 h1h2 e6h6 f4h6 d6h6 g3h3 h6h3
TkEeY,4q2k/Q5bp/8/3P4/8/2P4P/PP4P1/3N2K1 b - - 0 34,e8e1,4,1764,e8e1 g1h2 g7e5 g2g3 e1g3 h2h1 g3h2
eklpC,2r4r/1p2kpRp/p3pn2/4P1B1/3K4/1P6/P3RP1P/8 b - - 0 29,h8d8,4,1382,h8d8 d4e3 c8c3 e3f4 d8d4 e2e4 d4e4
VldrY,1r1r2k1/pb2q3/4nppQ/3p4/6P1/1P3P2/P1P3K1/7R w - - 0 27,h6h8,4,1901,h6h8 g8f7 h1h7 e6g7 h8g7 f7e6 g7e7
r1gH3,1r3rk1/Q1R3pp/5q2/4N3/3Pp3/4P3/P4PPP/5RK1 b - - 2 24,f6f2,4,1441,f6f2 f1f2 b8b1 c7c1 b1c1 f2f1 c1f1
ImMi3,2r2rk1/6p1/p4nPp/1p2pN2/3pP3/1Pq5/P1Pp1PQ1/1R1K3R w - - 2 31,f5e7,4,1874,f5e7 g8h8 h1h6 g7h6 g6g7 h8h7 g2g6
MGaKJ,r4r1k/pp2Q2B/2pq2p1/3b3n/3P4/2P4P/PP3P2/RNB1R1K1 b - - 0 18,d6h2,4,2211,d6h2 g1h2 f8f2 h2g1 f2g2 g1f1 h5g3
qAc7D,6R1/2kp1N2/4p2Q/8/2pP3n/6q1/2P3B1/6K1 b - - 0 35,h4f3,4,1629,h4f3 g1h1 g3e1 g2f1 e1f1 g8g1 f1g1
XuWty,6k1/5pp1/8/5KPP/1pn5/3n4/p2r4/4R3 w - - 2 46,e1e8,4,862,e1e8 g8h7 g5g6 f7g6 h5g6 h7h6 e8h8
5XbR1,4nk2/5q2/5N2/3pPBQ1/2b5/2P2P2/1P4PP/6K1 b - - 4 37,f7a7,4,1516,f7a7 g1h1 a7a1 f5b1 a1b1 g5c1 b1c1
OxHwt,3r4/3PN1k1/1p2Bp1p/6p1/P3P1K1/1r6/8/3R4 b - - 1 46,h6h5,4,1828,h6h5 g4h5 d8h8 h5g4 h8h4 g4f5 b3f3
bVK45,1Q1R2nk/6pp/8/8/p5PK/4Pq2/1P5P/8 b - - 1 36,g7g5,4,2070,g7g5 h4h5 f3f7 h5g5 f7f6 g5h5 f6h6
lf9Xd,8/7k/Q5pp/Np3p2/1P2p3/P3B1KP/5P2/q7 b - - 0 36,a1g1,4,1882,a1g1 g3h4 g6g5 h4h5 g1d1 f2f3 d1f3
vzFSd,8/8/5ppk/7p/5PP1/1P3QKP/3q4/8 b - - 2 57,h5h4,4,2061,h5h4 g3h4 d2e1 f3g3 g6g5 f4g5 f6g5
vIBzd,3r4/pp5k/1bp2Qp1/4Bb2/2P5/P5P1/1P2q1BP/5R1K b - - 4 28,e2f1,4,1713,e2f1 g2f1 f5e4 f1g2 d8d1 f6f1 d1f1
1Jcwk,3qr1k1/pb2bp1p/1pp1pBp1/4P3/2Pr3Q/3BR3/PP3PPP/3R2K1 w - - 10 20,h4h7,4,1997,h4h7 g8h7 e3h3 d4h4 h3h4 h7g8 h4h8
Z3r5H,1r5Q/2k5/5Q2/p1bpP3/8/8/1qPK3P/3R1B1R b - - 1 39,b2d4,4,2546,b2d4 d2e1 d4c3 d1d2 b8b1 e1e2 c3e3
8mkz2,r2qkr2/1p1b1p1Q/2n1p3/1N1pP3/5P2/4b3/PPP3PP/RN2K2R w KQq - 0 14,b5d6,4,1569,b5d6 e8e7 h7h4 f7f6 h4h7 f8f7 h7f7
3d9uX,2k5/Qp1N2pp/2p1p3/8/Pq2bn2/1B6/1PPr1PPP/R4RK1 b - - 0 20,f4e2,4,1937,f4e2 g1h1 e4g2 h1g2 b4g4 g2h1 g4f3
6A3DR,6k1/5pp1/2r4p/1r6/Q3p1q1/3PB3/P4PP1/R4RK1 b - - 1 29,g4g2,4,2093,g4g2 g1g2 c6g6 e3g5 b5g5 g2h3 g5h5
zdhGD,r1b2k2/pp5R/2p1p1Q1/6P1/3q1PR1/3B4/P1P3PK/4r3 b - - 2 29,d4g1,4,2260,d4g1 h2h3 g1h1 h3g3 e1e3 g3f2 h1e1
XEgo0,5r2/4Nk1r/8/6Q1/3PPn2/pP6/P4PPP/R4RK1 b - - 0 32,f4e2,4,1440,f4e2 g1h1 h7h2 h1h2 f8h8 g5h4 h8h4
pxIrp,5k1r/1pp1bp2/2p1bN2/4P1B1/2P5/1r6/3R1PP1/3R2K1 w - - 0 24,g5h6,4,2415,g5h6 h8h6 d2d8 e7d8 d1d8 f8e7 d8e8
s9nmG,5b2/pR1QNkp1/4pp2/3p4/3n4/8/P2q1PBP/2R3K1 b - - 0 23,d2c1,4,2287,d2c1 g2f1 d4e2 g1g2 c1g5 g2h1 g5g1
mpUXh,2Q5/p4pkp/5bp1/3P1B2/1p6/8/PP1q3B/2R3NK b - - 2 37,d2d5,4,1288,d2d5 f5e4 d5e4 g1f3 e4f3 h1g1 f6d4
pfnNv,3rr1k1/ppp3pp/2n1bp2/7Q/4NR2/2PB4/P4KPP/q7 w - - 2 20,e4f6,4,1547,e4f6 g7f6 h5h7 g8f8 f4f6 e6f7 h7f7
LlGue,1k5r/pp1Q4/4p3/B3p3/6p1/3PP3/6q1/R2Kb3 w - - 0 36,a5c7,4,1721,a5c7 b8a8 a1a7 a8a7 d7a4 e1a5 a4a5
WHCKo,6k1/p4ppp/2n1b3/1R2P3/q7/P4N2/1Q2KPPP/7r w - - 0 25,b5b8,4,735,b5b8 c6b8 b2b8 e6c8 b8c8 a4e8 c8e8
kkImg,r3k2r/p3pp1p/2p2bp1/8/8/3QB3/q1P3PP/3R2K1 w kq - 0 19,d3d7,4,1553,d3d7 e8f8 e3h6 f6g7 d7d8 a8d8 d1d8
tz2Fe,rn3r2/pQ4pp/3k1q2/3B4/3p4/3P2P1/PPP2PP1/R1B1K1NR b KQ - 0 18,f6f2,4,1434,f6f2 e1d1 f2f1 d1d2 f8f2 g1e2 f1e2
fGuMd,8/pp4k1/2q1ppp1/6N1/1QP5/1P4P1/P3KP2/r7 w - - 0 30,b4e7,4,1849,b4e7 g7h6 e7h7 h6g5 h7h4 g5f5 h4f4
SxLGp,2r4k/p7/4B1p1/1p3pPp/3r3P/1Q4B1/PP5K/2q5 w - - 0 30,g3e5,4,1877,g3e5 h8h7 e6g8 c8g8 b3f7 g8g7 f7g7
sx9lX,2k5/pp4Qp/2p5/3q1b2/8/P5P1/1P3P1P/R1B3K1 b - - 2 30,d5d1,4,2245,d5d1 g1g2 f5e4 f2f3 d1f3 g2h3 f3h5
LobKY,3r1rk1/2R2ppp/1q2p3/p3P1Q1/1p4N1/5P2/6PP/2n4K w - - 0 30,g4h6,4,1951,g4h6 g8h8 h6f7 f8f7 g5d8 f7f8 d8f8
Mvtcn,rn3k1r/1bqp4/p3pN2/1p3pQ1/1P1N2np/3B4/P1P3P1/4RRBK b - - 3 21,b7g2,4,2233,b7g2 h1g2 c7g3 g2h1 g3h3 g1h2 h3h2
MaJ2n,1k6/2pq1p2/Qr1p4/P7/4P1r1/2N2Pb1/8/1R3R1K b - - 3 29,g4h4,4,1884,g4h4 h1g1 h4h1 g1h1 d7h3 h1g1 h3h2
J8KOU,6k1/5ppp/pP1Np3/P7/1B1pQ3/1P2nqP1/2r2P1P/5RK1 b - - 5 32,f3f2,4,2117,f3f2 f1f2 c2c1 b4e1 c1e1 f2f1 e1f1
cfduH,4N3/5P2/8/8/8/1pk5/8/K7 b - - 0 58,c3c2,4,1609,c3c2 f7f8q b3b2 a1a2 b2b1q a2a3 b1b3
mXXVE,r1b1k1nr/pp2b1pp/8/3pR1Q1/8/P7/1q4PP/4R2K w kq - 0 27,e5e7,4,2264,e5e7 e8f8 e1f1 c8f5 f1f5 g8f6 g5g7
f66Kd,5r1k/pp4pp/1qnNQ3/8/3b4/8/PP4PP/R1B4K w - - 4 21,d6f7,4,1563,d6f7 h8g8 f7h6 g8h8 e6g8 f8g8 h6f7
Xad4E,4rr1k/pp4pp/1q3n2/1b1Nb3/8/P6Q/1PB2PPP/R1B1R1K1 b - - 2 18,b6f2,4,2536,b6f2 g1f2 f6g4 f2g1 e5h2 h3h2 e8e1
G9iaC,8/2N1R3/7k/5r2/2B3pp/1P6/P3R1KP/3r4 b - - 7 39,h4h3,4,1604,h4h3 g2g3 d1g1 e2g2 g1g2 g3h4 f5h5
d9BpV,2kr3r/1p1n1R2/p1ppp1p1/8/Q1PPP3/2N1b1P1/PP2B1PN/R6K b - - 2 18,h8h2,4,1072,h8h2 h1h2 d8h8 f7h7 h8h7 e2h5 h7h5
Futk6,3rr1k1/1Qp2ppp/p7/1p2P3/1P1n1Pn1/P7/6PP/R1B2RK1 b - - 0 21,d4e2,4,1411,d4e2 g1h1 g4f2 f1f2 d8d1 f2f1 d1f1
bOqXn,5rk1/R2Q1ppp/1p1B1b2/2pp4/8/2PP3P/3q1PPK/8 w - - 6 25,d7f7,4,1794,d7f7 f8f7 a7a8 f6d8 a8d8 f7f8 d8f8
nOwcf,k1r5/pp1Q1p2/4p3/3p3P/5P2/3R2r1/PPP2q2/1KR5 b - - 5 35,f2c2,4,1466,f2c2 c1c2 g3g1 d3d1 g1d1 c2c1 d1c1
Y2nzJ,5nk1/p1P2p2/6p1/2Q4p/4PPb1/P1RP2P1/2R3K1/1r3r2 b - - 2 36,g4f3,4,1937,g4f3 g2h3 f1h1 c2h2 h1h2 h3h2 b1h1
WtNWB,1Rr3k1/B4qpp/b3p3/8/3PP1PP/2P5/P7/1R1QK3 b - - 0 25,f7f1,4,2071,f7f1 e1d2 f1d3 d2c1 d3c3 d1c2 c3c2
SIbjD,3n1r2/3br2p/p3Nn2/1p3R2/2pPp2k/P1P3qP/1PB2BP1/R5K1 w - - 3 29,f2g3,4,2338,f2g3 h4g3 f5g5 g3h4 g2g3 h4h3 e6f4
rSk7i,7r/2r4q/n2Qp1k1/p2p2p1/N2P1PN1/4P1P1/2R3P1/5RK1 b - - 0 31,h7h1,4,2117,h7h1 g1f2 c7c2 f2e1 h1f1 e1f1 h8h1
28GHH,4r1k1/2BP1pp1/7p/1Q6/2n5/2P5/4qPPP/5RK1 b - - 0 28,e2f1,4,1427,e2f1 g1f1 c4d2 f1g1 e8e1 b5f1 e1f1
GAcnl,r1r3k1/6pp/4p3/3b3Q/3q4/8/3P1RPP/5R1K w - - 2 31,h5f7,4,1157,h5f7 g8h8 f7f8 c8f8 f2f8 a8f8 f1f8
sRBAl,6k1/Qpp2pp1/4p2p/3r1r2/1P6/2P1R3/P3qPPP/5RK1 b - - 2 28,e2f2,4,1642,e2f2 f1f2 d5d1 e3e1 d1e1 f2f1 e1f1
Cv0O1,1rr4k/3bQ3/p2pp1p1/8/q2nP3/3B1P2/P1P5/1NKR4 w - - 0 34,d1h1,4,1422,d1h1 h8g8 e7h7 g8f8 h7h8 f8e7 h1h7
jhcBZ,4kr2/1pR4Q/3ppqp1/r7/4p3/4P3/3P1PPP/5RK1 b - - 0 22,f6f2,4,1520,f6f2 f1f2 a5a1 c7c1 a1c1 f2f1 c1f1
VtAqm,1n4k1/p4rpp/q2p1b2/4p3/4PPQ1/8/P5PP/1R5K w - - 0 24,b1b8,4,1439,b1b8 f6d8 b8d8 f7f8 g4e6 g8h8 d8f8
CBso2,rn2k3/pQ4p1/1n2Npp1/8/6P1/1P1P1R1q/1PP4b/R1B4K b q - 3 23,h2g3,4,1465,h2g3 h1g1 h3h2 g1f1 h2h1 f1e2 h1e1
2x1gD,5rk1/1pp1n1p1/pb1p3p/1P2pr2/P3Nq2/2PP1P2/2N1Q1PP/R4R1K b - - 0 21,f4h2,4,1702,f4h2 h1h2 f5h5 h2g3 e7f5 g3g4 h5h4
suO1H,r1bq2kr/pppp2pp/2n2b2/4p2Q/5P2/P1PB4/1P3PPP/RN3RK1 w - - 0 13,d3c4,4,1732,d3c4 d7d5 c4d5 c8e6 d5e6 g8f8 h5f7
Ff75r,3r2k1/1p3rp1/2b2p2/p3pQ1R/P3P1pP/1B1q4/8/1R5K w - - 0 37,h5h8,4,2136,h5h8 g8h8 f5h5 h8g8 h5f7 g8h8 f7h5
Nm1gj,3r4/8/5pk1/pNRPr3/3N1p2/1P3Pp1/PP4P1/5K2 b - - 2 34,d8h8,4,2108,d8h8 d4e2 h8h1 e2g1 h1g1 f1g1 e5e1
rXKMQ,1r6/p4p2/4p3/3p3B/3P1PPk/b1r1P3/2b5/R4RK1 w - - 1 29,g1f2,4,2234,g1f2 c3e3 f1h1 e3h3 h1h3 h4h3 a1h1
Syj46,4r2k/p1P3pp/3P1p2/4N2n/8/1Q3P1b/P3q2P/5RRK b - - 2 29,h3g2,4,2220,h3g2 g1g2 e2f1 g2g1 h5g3 h2g3 f1h3
5ytBN,r4rk1/2Rp2pp/1pbQp3/2q1P3/2N5/1P6/1P3PPP/5RK1 b - - 6 20,c5f2,4,1461,c5f2 f1f2 a8a1 d6d1 a1d1 f2f1 d1f1
id887,2r3k1/1q3ppp/4pn2/3p1b2/N2P1PP1/Q3B2P/PPP5/2KR1B1R b - - 0 22,c8c2,4,1992,c8c2 c1b1 c2b2 b1a1 b2b1 d1b1 b7b1
3Df7h,4k3/p2R2bp/6p1/2N4n/P3N3/6PK/2r1n3/8 w - - 8 35,e4d6,4,1769,e4d6 e8f8 c5e6 f8g8 d7d8 g7f8 d8f8
3dMB8,5n1k/p6p/6p1/8/3q1Bn1/1Q6/PP4PP/2R4K b - - 5 32,g4f2,4,1584,g4f2 h1g1 f2h3 g1h1 d4g1 c1g1 h3f2
bigVa,5r1k/p4p1p/8/q2pppR1/2r5/5P2/P3Q1PP/4R1K1 w - - 0 30,e2e5,4,1726,e2e5 f7f6 e5f6 f8f6 e1e8 f6f8 e8f8
Y0mTF,2R2r2/6k1/p3Q3/1p2Pp2/3p2p1/4P3/1P1NBKb1/3R3q b - - 2 33,g4g3,4,2249,g4g3 f2g3 h1h3 g3f2 d4e3 f2e1 h3h4
EUz5J,7r/pp2kpp1/3qp1p1/1B1p3r/8/1P3N2/P3QPP1/2RR1K2 b - - 5 24,h5h1,4,1065,h5h1 f3g1 h1g1 f1g1 d6h2 g1f1 h2h1
HBVbp,5r1k/p5p1/5r1p/2P1Q3/6q1/2PPBBPb/P6P/R3R1K1 b - - 0 28,g4f3,4,1919,g4f3 e5e4 f3f1 e1f1 f6f1 a1f1 f8f1
5k5xt,2r2r2/4Q1p1/p3p1kp/3p4/B2N4/P7/4qPPP/5RK1 b - - 4 34,e2f2,4,1485,e2f2 f1f2 c8c1 a4d1 c1d1 f2f1 d1f1
ngp9n,r1b2rk1/pp3pp1/2p2b1p/4N3/5q2/3BR3/PPQ3PP/4R1K1 w - - 0 18,d3h7,4,1789,d3h7 g8h8 e5f7 f8f7 e3e8 f7f8 e8f8
32tyz,4r2k/R2R4/6rp/5p2/8/1Bb2P2/P4P2/7K b - - 4 35,e8e1,4,1114,e8e1 h1h2 c3e5 f3f4 e5f4 h2h3 e1h1
g9ASk,2r2Bk1/3Q1pbp/1q2p1p1/8/4P1n1/1P3NN1/1P4PP/R3R2K b - - 2 23,g4f2,4,1632,g4f2 h1g1 f2h3 g1h1 b6g1 f3g1 h3f2
XiCZm,Qb6/6pk/6rp/1R6/4Q1P1/4P2q/R4P2/6K1 b - - 4 40,b8h2,4,2440,b8h2 g1h1 h2f4 h1g1 h3g4 g1f1 g4d1
R4M4Y,5rk1/5qpp/b3p3/Q2pP3/1r2p3/1N2P3/P1P2PPP/RR4K1 b - - 0 21,f7f2,4,1840,f7f2 g1h1 a6f1 b1f1 f2f1 a1f1 f8f1
FhQ9M,8/2R1Nppk/4p2p/1p5P/6Q1/2prq3/6P1/7K w - - 4 40,g4g6,4,1784,g4g6 f7g6 h5g6 h7h8 c7c8 d3d8 c8d8
aCZH8,2r3rk/p4Qpp/3q4/8/8/2R2P2/P6P/4R2K w - - 1 32,c3c8,4,1482,c3c8 g8c8 e1e8 c8e8 f7e8 d6f8 e8f8
8qd9P,3rnbk1/p1q2p1p/1p2p1p1/2p3P1/2P1bP1Q/P2rPR2/1B4BP/R5K1 w - - 0 23,h4h7,4,1837,h4h7 g8h7 f3h3 f8h6 h3h6 h7g8 h6h8
C68TA,7k/4q1pp/n4p2/1Rr5/p7/5P2/P4PPP/1R4K1 w - - 0 28,b5b8,4,576,b5b8 a6b8 b1b8 c5c8 b8c8 e7d8 c8d8
ykH79,1k5r/1p1r1p2/pB2pq2/P1Qpb3/N5BN/3n2P1/5P1P/2R3K1 w - - 9 29,b6a7,4,2174,b6a7 b8a8 a4b6 a8a7 b6c8 a7b8 c5a7
vzssp,2kr3r/pppb1ppp/3q1n2/3p4/PP6/2P1PNP1/3NB1P1/R2QK2R b KQ - 0 14,d6g3,4,1423,d6g3 e1f1 f6g4 d1e1 g4e3 f1g1 g3g2
T5pmS,5rk1/1R4p1/p1p1p2p/2PpB3/3Pn1q1/P3P3/7P/1RQ1K3 b - - 8 33,g4g1,4,2653,g4g1 e1e2 f8f2 e2d3 g1f1 c1f1 f2d2
mAEzA,3R1R2/3Q2pk/6pp/4r2n/4P2K/7P/P7/8 b - - 1 35,e5e4,4,1995,e5e4 f8f4 e4f4 d7g4 g6g5 h4h5 g7g6
9mDqx,2Q3Q1/7p/4pk2/p7/5b2/7q/P4P2/2R3K1 b - - 3 41,f4h2,4,1810,f4h2 g1h1 h2g3 h1g1 h3h2 g1f1 h2f2
fHuYY,r5k1/1q2Prn1/3P2Rp/2p5/2Q5/8/p4PRP/7K w - - 0 35,g6g7,4,2318,g6g7 g8h8 g7h7 f7h7 c4c3 h7g7 c3g7
fWFSN,r1b2r1k/1p4pp/8/2P2p2/p1Q5/P3q1P1/1B4BP/3R3K w - - 0 29,c4f7,4,1810,c4f7 f8f7 d1d8 e3e8 d8e8 f7f8 e8f8
ztOp4,8/8/4p3/1p3P2/1P1p4/K1k5/P7/8 b - - 0 46,d4d3,4,1911,d4d3 f5f6 d3d2 f6f7 d2d1q f7f8q d1c1
l9IBs,6k1/1b3p1p/p4qN1/6RP/1pB3Q1/3P4/4nPPK/4r3 b - - 0 32,e1h1,4,2181,e1h1 h2h1 f6a1 h1h2 a1g1 h2h3 g1h1
3j9vS,r2r4/5k1p/2qpR1p1/8/4P3/6P1/p4P1P/Q4BK1 w - - 0 29,a1f6,4,1864,a1f6 f7g8 e6e7 a2a1q f6f7 g8h8 f7h7
qJO0j,r4rk1/pp3pp1/4p2p/1b2N3/1q1P4/1P1QP3/1P5P/2K2RR1 w - - 3 21,g1g7,4,2340,g1g7 g8g7 f1f7 f8f7 d3g6 g7h8 e5f7
AEM2t,2r3k1/pp3ppp/2r5/4Q3/3p4/1P1P1P1P/1PPK1P2/q2R2R1 b - - 4 22,c6c2,4,1734,c6c2 d2e1 a1d1 e1d1 c2c1 d1e2 c8c2
GKX2n,6k1/7p/p4ppB/1p1p4/3Pn1P1/2P3Q1/2q2P1K/8 w - - 5 40,g3b8,4,2127,g3b8 g8f7 b8f8 f7e6 f8e8 e6d6 h6f4
kqW5Q,rn4k1/pQ2b1pp/2p1p3/3p4/3q4/8/PP3RPP/RNB3K1 b - - 0 17,d4d1,4,1187,d4d1 f2f1 e7c5 c1e3 c5e3 g1h1 d1f1
soTFG,r1b2q1r/pppk4/3p4/2bNp1Q1/3nP3/1BP5/PP1P1PPP/R1B2RK1 b - - 0 15,d4e2,4,1376,d4e2 g1h1 h8h2 h1h2 f8h8 g5h6 h8h6
Wxfzs,k6r/1rb2pp1/p1p1p2p/2P5/R2P4/QP6/P2q1PPP/6K1 w - - 0 29,a4a6,4,1261,a4a6 b7a7 a6a7 a8b8 a7a8 b8b7 a3a7
